Fuel Type Code,Station Name,Street Address,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access
ELEC,The Ritz-Carlton/ Naples Beach Resort - Tesla Destination,280 Vanderbilt Beach Rd,Naples,FL,34108,,239-598-3300  877-798-3752,E,,Public,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,26.251956,-81.821565,11/3/2020,113848,2021-03-11 23:22:17 UTC,P,,,4/1/2015,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,
ELEC,Hawthorn Suites by Wyndham Naples - Tesla Destination,3557  Pine Ridge Rd,Naples,FL,34109,,239-593-1300  877-798-3752,E,,Public,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,26.212748,-81.746621,11/3/2020,113849,2021-03-11 23:22:17 UTC,P,,,9/1/2017,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,
ELEC,Holiday Inn Express Naples South I-75 - Tesla Destination,3837 Tollgate Blvd,Naples,FL,34114,,239-348-1700  877-798-3752,E,,Public,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,26.156365,-81.684824,11/3/2020,113850,2021-03-11 23:22:17 UTC,P,,,9/1/2017,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,
ELEC,City of Naples - North Garage - Tesla Destination,400 8th St S,Naples,FL,34102,,239-262-2324  877-798-3752,E,,Public,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,26.142413,-81.796764,11/3/2020,113851,2021-03-11 23:22:17 UTC,P,,,9/1/2017,,,,,J1772 TESLA,US,,,,Public,,public,,,PARKING_GARAGE,,,,,,,Free,,,,,,,,,,
ELEC,Naples Grande Beach Resort - Tesla Destination,475 Seagate Dr,Naples,FL,34103,,239-227-2182  877-798-3752,E,,Public,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,26.212023,-81.810284,11/3/2020,113852,2021-03-11 23:22:17 UTC,P,,,11/1/2018,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,
ELEC,Hilton Naples - Tesla Destination,5111 Tamiami Trl N,Naples,FL,34103,,239-430-4900  877-798-3752,E,,Public,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,26.209138,-81.800688,11/3/2020,113853,2021-03-11 23:22:17 UTC,P,,,11/1/2018,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,
ELEC,Artis-Naples - Tesla Destination,5833 Pelican Bay Blvd,Naples,FL,34108,,239-597-1111  877-798-3752,E,,Public,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,26.216069,-81.803899,11/3/2020,113854,2021-03-11 23:22:17 UTC,P,,,3/1/2017,,,,,TESLA,US,,,,Public,,public,,,MUSEUM,,,,,,,Free,,,,,,,,,,
ELEC,Inn on Fifth - Tesla Destination,699 5th Ave S,Naples,FL,34102,,239-403-8777  877-798-3752,E,,Public,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,26.141837,-81.797866,11/3/2020,113855,2021-03-11 23:22:17 UTC,P,,,11/1/2016,,,,,TESLA,US,,,,Public,,public,,,INN,,,,,,,Free,,,,,,,,,,
ELEC,City of Naples - South Garage - Tesla Destination,801 8th St S,Naples,FL,34102,,239-262-2324  877-798-3752,E,,Public,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,26.137925,-81.795434,11/3/2020,113856,2021-03-11 23:22:17 UTC,P,,,9/1/2017,,,,,J1772 TESLA,US,,,,Public,,public,,,PARKING_GARAGE,,,,,,,Free,,,,,,,,,,
ELEC,Naples Beach Hotel & Golf - Tesla Destination,851 Gulfshore Blvd N,Naples,FL,34102,,239-261-2222  877-798-3752,E,,Public,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,26.156755,-81.807631,11/3/2020,113857,2021-03-11 23:22:17 UTC,P,,,3/1/2016,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,
ELEC,Black Dolphin Inn - Tesla Destination,916 S Riverside Dr,New Smyrna Beach,FL,32168,,386-410-4868  877-798-3752,E,,Public,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,29.01724,-80.918015,11/3/2020,113858,2021-03-11 23:22:17 UTC,P,,,9/1/2016,,,,,J1772 TESLA,US,,,,Public,,public,,,INN,,,,,,,Free,,,,,,,,,,
ELEC,Adena Golf and Country Club - Tesla Destination,950 NW 75th St,Ocala,FL,34475,,352-368-1220  877-798-3752,E,,Public,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,29.265058,-82.146803,11/3/2020,113859,2021-03-11 23:22:17 UTC,P,,,7/15/2016,,,,,TESLA,US,,,,Public,,public,,,REC_SPORTS_FACILITY,,,,,,,Free,,,,,,,,,,
ELEC,Okeechobee Shooting Sports - Tesla Destination,7055 NE 48th St,Okeechobee,FL,34972,,863-357-3006  877-798-3752,E,,Public - Call ahead,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,27.289693,-80.751573,11/3/2020,113860,2021-03-11 23:22:17 UTC,P,,,1/1/2016,,,,,TESLA,US,,,,Public - Appeler à l'avance,,public,CALL,,REC_SPORTS_FACILITY,,,,,,,Free,,,,,,,,,,
ELEC,OK Corral Gun Club - Tesla Destination,9449 NE 48th St,Okeechobee,FL,34972,,863-357-2226  877-798-3752,E,,Public,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,27.28835,-80.742137,11/3/2020,113861,2021-03-11 23:22:17 UTC,P,,,4/1/2015,,,,,J1772 TESLA,US,,,,Public,,public,,,REC_SPORTS_FACILITY,,,,,,,Free,,,,,,,,,,
ELEC,Holiday Inn Express & Suites Tampa Northwest-Oldsmar - Tesla Destination,3990 Tampa Rd,Oldsmar,FL,34677,,813-854-5080  877-798-3752,E,,Public,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,28.036854,-82.658772,11/3/2020,113862,2021-03-11 23:22:17 UTC,P,,,11/1/2018,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,
ELEC,Four Seasons Resort Orlando at Walt Disney World - Tesla Destination,10100 Dream Tree Blvd,Orlando,FL,32836,,407-313-6868  877-798-3752,E,,Public,,,,,,10,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,28.402442,-81.545119,11/3/2020,113863,2021-03-11 23:22:17 UTC,P,,,9/1/2017,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,
ELEC,Marriott Cypress Harbour Villas - Tesla Destination,11251 Harbour Villa Rd,Orlando,FL,32821,,407-238-1300  877-798-3752,E,,Public,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,28.404328,-81.472212,11/3/2020,113864,2021-03-11 23:22:17 UTC,P,,,9/1/2017,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,
ELEC,Floridays Resort Orlando - Tesla Destination,12562 International Dr,Orlando,FL,32821,,877-821-3018  877-798-3752,E,,Public,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,28.386577,-81.481582,11/3/2020,113865,2021-03-11 23:22:17 UTC,P,,,11/1/2016,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,
ELEC,Waldorf Astoria Orlando - Tesla Destination,14200 Bonnet Creek Resort Ln,Orlando,FL,32821,,407-597-5500  877-798-3752,E,,Public,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,28.352848,-81.533724,11/3/2020,113866,2021-03-11 23:22:17 UTC,P,,,11/1/2016,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,
ELEC,Grand Bohemian Hotel Orlando - Tesla Destination,325 S Orange Ave,Orlando,FL,32801,,407-313-9000  877-798-3752,E,,Public,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,28.538882,-81.378789,11/3/2020,113867,2021-03-11 23:22:17 UTC,P,,,11/1/2016,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,
ELEC,The Mall at Millenia - Tesla Destination,4200 Conroy Rd,Orlando,FL,32839,,407-363-3555  877-798-3752,E,,Public,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,28.485379,-81.431189,11/3/2020,113868,2021-03-11 23:22:17 UTC,P,,,3/1/2017,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_MALL,,,,,,,Free,,,,,,,,,,
ELEC,Loews Portofino Bay Hotel at Universal Orlando - Tesla Destination,5601 Universal Blvd,Orlando,FL,32819,,407-503-1000  877-798-3752,E,,Public,,,,,,6,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,28.480961,-81.464226,11/3/2020,113869,2021-03-11 23:22:17 UTC,P,,,9/1/2017,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,
ELEC,DoubleTree at the Entrance to Universal Orlando - Tesla Destination,5780 Major Blvd,Orlando,FL,32819,,407-351-1000  877-798-3752,E,,Public,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,28.480085,-81.457414,11/3/2020,113870,2021-03-11 23:22:17 UTC,P,,,9/1/2017,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,
ELEC,Hard Rock Hotel at Universal Orlando - Tesla Destination,5800 Universal Blvd,Orlando,FL,32819,,407-503-2000  877-798-3752,E,,Public,,,,,,6,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,28.478247,-81.463501,11/3/2020,113871,2021-03-11 23:22:17 UTC,P,,,9/1/2017,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,
ELEC,Loews Royal Pacific Resort at Universal Orlando - Tesla Destination,6300 Hollywood Wy,Orlando,FL,32819,,407-503-3195  877-798-3752,E,,Public,,,,,,6,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,28.467586,-81.467294,11/3/2020,113872,2021-03-11 23:22:17 UTC,P,,,9/1/2017,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,
ELEC,CityWalk at Universal Orlando Resort - Tesla Destination,6300 Universal Blvd,Orlando,FL,32919,,407-363-8000  877-798-3752,E,,Public,,,,,,5,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,28.464275,-81.464581,11/3/2020,113873,2021-03-11 23:22:17 UTC,P,,,1/1/2016,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,
ELEC,Universal's Cabana Bay Beach Resort - Tesla Destination,6550 Adventure Wy,Orlando,FL,32819,,407-503-4000  877-798-3752,E,,Public,,,,,,6,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,28.465579,-81.473205,11/3/2020,113874,2021-03-11 23:22:17 UTC,P,,,11/1/2018,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,
ELEC,Loews Sapphire Falls Resort at Universal Orlando - Tesla Destination,6601 Adventure Wy,Orlando,FL,32819,,407-503-5195  877-798-3752,E,,Public,,,,,,6,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,28.466638,-81.472743,11/3/2020,113875,2021-03-11 23:22:17 UTC,P,,,9/1/2017,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,
ELEC,Renaissance Orlando at SeaWorld - Tesla Destination,6677 Sea Harbor Dr,Orlando,FL,32821,,407-351-5555  877-798-3752,E,,Public,,,,,,6,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,28.411804,-81.46727,11/3/2020,113876,2021-03-11 23:22:17 UTC,P,,,11/1/2018,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,
ELEC,Lake Nona Town Center - Tesla Destination,6955 Lake Nona Blvd,Orlando,FL,32827,,407-888-9974  877-798-3752,E,,Public,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,28.371499,-81.278773,11/3/2020,113877,2021-03-11 23:22:17 UTC,P,,,5/1/2016,,,,,J1772 TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,Free,,,,,,,,,,
ELEC,Courtyard Orlando Downtown - Tesla Destination,730 N Magnolia Ave,Orlando,FL,32803,,407-996-1000  877-798-3752,E,,Public,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,28.554268,-81.377741,11/3/2020,113878,2021-03-11 23:22:17 UTC,P,,,10/1/2016,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,
ELEC,The Point Orlando Resort - Tesla Destination,7389 Universal Blvd,Orlando,FL,32819,,877-850-3438  877-798-3752,E,,Public,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,28.456616,-81.462615,11/3/2020,113879,2021-03-11 23:22:17 UTC,P,,,11/1/2016,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,
ELEC,Comfort Inn International Drive - Tesla Destination,8134 International Dr,Orlando,FL,32819,,407-313-4000  877-798-3752,E,,Public,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,28.448199,-81.473039,11/3/2020,113880,2021-03-11 23:22:17 UTC,P,,,9/1/2017,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,
ELEC,Best Western International Drive - Orlando - Tesla Destination,8222 Jamaican Ct,Orlando,FL,32819,,407-345-1172  877-798-3752,E,,Public,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,28.447301,-81.471782,11/3/2020,113881,2021-03-11 23:22:17 UTC,P,,,9/1/2017,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,
ELEC,Legacy Vacation Club Lake Buena Vista - Tesla Destination,8451 Palm Pkwy,Orlando,FL,32836,,407-238-1700  877-798-3752,E,,Public,,,,,,5,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,28.38674,-81.500635,11/3/2020,113882,2021-03-11 23:22:17 UTC,P,,,9/1/2017,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,
ELEC,The Castle Hotel - Tesla Destination,8629 International Dr,Orlando,FL,32819,,407-345-1511  877-798-3752,E,,Public,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,28.440275,-81.470452,11/3/2020,113883,2021-03-11 23:22:17 UTC,P,,,3/1/2017,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,
ELEC,Avanti Resort Orlando - Tesla Destination,8738 International Dr,Orlando,FL,32819,,407-313-0100  877-798-3752,E,,Public,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,28.439723,-81.472735,11/3/2020,113884,2021-03-11 23:22:17 UTC,P,,,11/1/2016,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,
ELEC,Hyatt Regency Orlando - Tesla Destination,9801 International Dr,Orlando,FL,32819,,407-284-1234  877-798-3752,E,,Public,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,28.426947,-81.468171,11/3/2020,113885,2021-03-11 23:22:17 UTC,P,,,3/1/2016,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,
ELEC,Kennedy Space Center Visitor Complex - Tesla Destination,Kennedy Pkwy N,Orlando,FL,32899,,321-452-2121  877-798-3752,E,,Public,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,28.52361169,-80.68127308,11/3/2020,113886,2021-03-11 23:22:17 UTC,P,,,11/1/2018,,,,,J1772 TESLA,US,,,,Public,,public,,,MUSEUM,,,,,,,Free,,,,,,,,,,
ELEC,Hampton Inn Daytona/Ormond Beach - Tesla Destination,155 Interchange Blvd,Ormond Beach,FL,32174,,386-677-9999  877-798-3752,E,,Public,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,29.254639,-81.117864,11/3/2020,113887,2021-03-11 23:22:17 UTC,P,,,3/1/2017,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,
ELEC,Whispering Oaks Winery and Steakhouse - Tesla Destination,10934 N County Rd 475,Oxford,FL,34484,,352-748-0449  877-798-3752,E,,Public,,,,,,8,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,28.914544,-82.124175,11/3/2020,113888,2021-03-11 23:22:17 UTC,P,,,11/1/2018,,,,,TESLA,US,,,,Public,,public,,,RESTAURANT,,,,,,,Free,,,,,,,,,,
ELEC,The Breakers - Tesla Destination,1 S County Rd,Palm Beach,FL,33480,,855-421-1393  877-798-3752,E,,Public,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,26.714903,-80.033985,11/3/2020,113889,2021-03-11 23:22:17 UTC,P,,,4/1/2015,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,
ELEC,Best Western Plus Palm Beach Gardens Hotel & Suites - Tesla Destination,11360 US Hwy 1,Palm Beach Gardens,FL,33408,,561-844-8448  877-798-3752,E,,Public,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,26.841802,-80.061403,11/3/2020,113890,2021-03-11 23:22:17 UTC,P,,,9/1/2017,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,
ELEC,Hilton Garden Inn Palm Beach Gardens - Tesla Destination,3505 Kyoto Garden Dr,Palm Beach Gardens,FL,33410,,561-694-5833  877-798-3752,E,,Public,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,26.847877,-80.089771,11/3/2020,113891,2021-03-11 23:22:17 UTC,P,,,1/1/2016,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,
ELEC,PGA National Resort & Spa - Tesla Destination,400 Avenue of the Champions,Palm Beach Gardens,FL,33418,,800-863-2819  877-798-3752,E,,Public,,,,,,20,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,26.83195,-80.13962,11/3/2020,113892,2021-03-11 23:22:17 UTC,P,,,11/1/2018,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,
ELEC,Legacy Vacation Club Palm Coast - Tesla Destination,98  Palm Coast Resort Blvd,Palm Coast,FL,32137,,866-507-1429  877-798-3752,E,,Public,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,29.57563,-81.19313,11/3/2020,113893,2021-03-11 23:22:17 UTC,P,,,9/1/2017,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,
ELEC,Hilton Garden Inn Panama City - Tesla Destination,1101 US-231,Panama City,FL,32405,,850-392-1093  877-798-3752,E,,Public,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,30.187894,-85.643416,11/3/2020,113894,2021-03-11 23:22:17 UTC,P,,,9/1/2017,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,
ELEC,Holiday Inn Express & Suites Panama City-Tyndall - Tesla Destination,5627 East Highway 22,Panama City,FL,32404,,850-215-3200  877-798-3752,E,,Public,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,30.153923,-85.589479,11/3/2020,113895,2021-03-11 23:22:17 UTC,P,,,3/1/2016,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,
ELEC,Edgewater Beach & Golf Resort - Tesla Destination,11212 Front Beach Rd,Panama City Beach,FL,32407,,855-874-8686  877-798-3752,E,,Public,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,30.186836,-85.818694,11/3/2020,113896,2021-03-11 23:22:17 UTC,P,,,1/1/2016,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,
ELEC,Hampton Inn Panama City Beach - Tesla Destination,2909 Thomas Dr,Panama City Beach,FL,32408,,850-236-8988  877-798-3752,E,,Public,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,30.153512,-85.750325,11/3/2020,113897,2021-03-11 23:22:17 UTC,P,,,9/1/2017,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,
ELEC,Hilton Pensacola Beach - Tesla Destination,12 Via De Luna Dr,Pensacola Beach,FL,32561,,850-972-1700  877-798-3752,E,,Public,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,30.333564,-87.137273,11/3/2020,113899,2021-03-11 23:22:17 UTC,P,,,4/1/2016,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,
ELEC,Hampton Inn Pensacola Beach - Tesla Destination,2 Via De Luna Dr,Pensacola Beach,FL,32561,,850-932-6800  877-798-3752,E,,Public,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,30.333292,-87.139076,11/3/2020,113900,2021-03-11 23:22:17 UTC,P,,,4/1/2016,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,
ELEC,Holiday Inn Express & Suites Perry - Tesla Destination,601 Everett Wy,Perry,FL,32348,,850-584-3200  877-798-3752,E,,Public,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,30.088529,-83.571694,11/3/2020,113902,2021-03-11 23:22:17 UTC,P,,,3/1/2017,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,
ELEC,Village of Pinecrest Municipal Center - Tesla Destination,12645 Pinecrest Pkwy,Pinecrest,FL,33156,,305-234-2121  877-798-3752,E,,Public,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,25.653212,-80.328946,11/3/2020,113903,2021-03-11 23:22:17 UTC,P,,,4/1/2014,,,,,TESLA,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,
ELEC,Hampton Inn Plant City - Tesla Destination,2702 Thonotosassa Rd,Plant City,FL,33563,,813-756-5600  877-798-3752,E,,Public,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,28.026342,-82.150705,11/3/2020,113904,2021-03-11 23:22:17 UTC,P,,,9/1/2017,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,
ELEC,Hampton Inn & Suites Port St. Lucie/ West - Tesla Destination,155  SW Peacock Blvd,Port St. Lucie,FL,34986,,772-878-5900  877-798-3752,E,,Public,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,27.309679,-80.407413,11/3/2020,113905,2021-03-11 23:22:17 UTC,P,,,3/1/2017,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,
ELEC,Summerfield Crossings Golf Club - Tesla Destination,13050 Summerfield Blvd,Riverview,FL,33579,,813-671-3311  877-798-3752,E,,Public,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,27.795939,-82.31147,11/3/2020,113906,2021-03-11 23:22:17 UTC,P,,,11/1/2018,,,,,TESLA,US,,,,Public,,public,,,REC_SPORTS_FACILITY,,,,,,,Free,,,,,,,,,,
ELEC,Hilton Garden Inn Tampa/Riverview/Brandon - Tesla Destination,4328 Garden Vista Dr,Riverview,FL,33578,,813-626-6610  877-798-3752,E,,Public,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,27.908969,-82.345753,11/3/2020,113907,2021-03-11 23:22:17 UTC,P,,,9/1/2017,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,
ELEC,Embarc-Sandestin by Diamond Resorts - Tesla Destination,8626 Baytowne Ave W,Sandestin,FL,32550,,800-438-2929  877-798-3752,E,,Public,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,30.385181,-86.324285,11/3/2020,113908,2021-03-11 23:22:17 UTC,P,,,3/1/2017,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,
ELEC,ReMax of the Islands - Tesla Destination,2400 Palm Ridge Rd,Sanibel,FL,33957,,239-472-2311  877-798-3752,E,,Public,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,26.438596,-82.077655,11/3/2020,113909,2021-03-11 23:22:17 UTC,P,,,4/1/2015,,,,,TESLA,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,Free,,,,,,,,,,
ELEC,Seaside/ FL - Tesla Destination,25 Central Square,Santa Rosa Beach,FL,32459,,850-232-6107  877-798-3752,E,,Public,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,30.320398,-86.138387,11/3/2020,113910,2021-03-11 23:22:17 UTC,P,,,2/1/2016,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,
ELEC,Sarasota Yacht Club - Tesla Destination,1100 John Ringling Blvd,Sarasota,FL,34236,,941-365-4191  877-798-3752,E,,Public,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,27.322099,-82.568537,11/3/2020,113911,2021-03-11 23:22:17 UTC,P,,,9/1/2017,,,,,J1772 TESLA,US,,,,Public,,public,,,REC_SPORTS_FACILITY,,,,,,,Free,,,,,,,,,,
ELEC,Hotel Indigo Sarasota - Tesla Destination,1223 Boulevard of the Arts,Sarasota,FL,34236,,941-487-3800  877-798-3752,E,,Public,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,27.34155,-82.546183,11/3/2020,113912,2021-03-11 23:22:17 UTC,P,,,3/1/2017,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,
ELEC,Mote Marine Laboratory & Aquarium - Tesla Destination,1600 Ken Thompson Pkwy,Sarasota,FL,34240,,941-388-4441  877-798-3752,E,,Public,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,27.332155,-82.577741,11/3/2020,113913,2021-03-11 23:22:17 UTC,P,,,11/1/2018,,,,,TESLA,US,,,,Public,,public,,,MUSEUM,,,,,,,Free,,,,,,,,,,
